"neighid","familywealth","socialcapital","dadocc","dadunemp","dadeduc","momeduc","male","deprive"
535,-1.32760000228882,-11.0279998779297,-3.4539999961853,0,0,0,1,0.771000027656555
535,-1.32760000228882,-14.0279998779297,-9.0939998626709,1,0,0,1,0.771000027656555
536,0.735000014305115,5.97200012207031,-3.4539999961853,0,0,0,0,0.714999973773956
536,0.0293000005185604,-4.02799987792969,-11.4940004348755,1,1,1,1,0.714999973773956
536,0.560999989509583,-7.02799987792969,-3.4539999961853,0,1,0,1,0.714999973773956
537,0.735000014305115,-3.02800011634827,-3.4539999961853,0,1,0,0,0.252999991178513
537,-0.132499992847443,-10.0279998779297,-9.0939998626709,0,0,0,1,0.252999991178513
537,0.0293000005185604,0.972000002861023,-3.4539999961853,0,0,0,0,0.252999991178513
537,-1.32760000228882,-6.02799987792969,-3.4539999961853,0,0,0,1,0.252999991178513
537,-1.32760000228882,2.97199988365173,-9.0939998626709,0,0,1,1,0.252999991178513
537,0.560999989509583,8.97200012207031,-3.4539999961853,0,0,0,0,0.252999991178513
537,-1.32760000228882,5.97200012207031,-3.4539999961853,0,0,0,1,0.252999991178513
537,1.51769995689392,27.9720001220703,-3.4539999961853,1,0,0,1,0.252999991178513
538,0.735000014305115,13.9720001220703,16.1959991455078,0,0,0,1,0.486000001430511
538,0.158199995756149,-1.02799999713898,-3.4539999961853,0,0,0,0,0.486000001430511
539,0.391699999570847,5.97200012207031,-3.4539999961853,0,0,1,0,0.34799998998642
539,0.391699999570847,3.97199988365173,-3.4539999961853,0,0,0,1,0.34799998998642
539,2.41510009765625,5.97200012207031,-3.4539999961853,0,0,0,0,0.34799998998642
539,-1.32760000228882,-22.0279998779297,-9.0939998626709,0,0,0,1,0.34799998998642
539,-0.581200003623962,-7.02799987792969,-9.0939998626709,0,0,0,0,0.34799998998642
540,0.0293000005185604,-0.0280000008642673,-3.4539999961853,0,0,0,0,1.00699996948242
540,-1.32760000228882,-12.0279998779297,-3.4539999961853,0,0,0,0,1.00699996948242
540,-1.32760000228882,-7.02799987792969,-3.4539999961853,0,0,0,0,1.00699996948242
540,0.0293000005185604,-3.02800011634827,-3.4539999961853,0,0,0,1,1.00699996948242
540,-0.360000014305115,5.97200012207031,-3.4539999961853,0,0,0,0,1.00699996948242
541,-0.132499992847443,3.97199988365173,-11.4940004348755,1,0,0,1,0.0480000004172325
541,0.0293000005185604,4.97200012207031,-3.4539999961853,0,0,1,0,0.0480000004172325
541,-1.32760000228882,-13.0279998779297,-3.4539999961853,0,0,0,1,0.0480000004172325
541,-1.32760000228882,-0.0280000008642673,-3.4539999961853,0,0,0,1,0.0480000004172325
541,-0.360000014305115,-14.0279998779297,-11.4940004348755,0,0,0,0,0.0480000004172325
541,0.0293000005185604,-1.02799999713898,-9.0939998626709,0,0,0,0,0.0480000004172325
541,0.158199995756149,1.97200000286102,-11.4940004348755,0,0,0,1,0.0480000004172325
541,-0.360000014305115,0.972000002861023,16.1959991455078,0,0,0,1,0.0480000004172325
542,1.51769995689392,-0.0280000008642673,16.1959991455078,0,0,0,1,-0.879000008106232
542,0.560999989509583,13.9720001220703,16.1959991455078,0,0,0,0,-0.879000008106232
542,0.264099985361099,-8.02799987792969,16.1959991455078,0,0,0,1,-0.879000008106232
542,1.51769995689392,6.97200012207031,16.1959991455078,0,0,0,0,-0.879000008106232
542,-0.132499992847443,6.97200012207031,-9.0939998626709,1,0,0,0,-0.879000008106232
542,2.41510009765625,25.9720001220703,16.1959991455078,0,1,1,0,-0.879000008106232
542,0.912699997425079,14.9720001220703,16.1959991455078,0,0,0,0,-0.879000008106232
542,0.264099985361099,12.9720001220703,-3.4539999961853,0,0,1,1,-0.879000008106232
542,1.14049994945526,-4.02799987792969,-3.4539999961853,0,1,1,0,-0.879000008106232
542,-0.581200003623962,-11.0279998779297,16.1959991455078,0,1,1,0,-0.879000008106232
542,1.14049994945526,10.9720001220703,29.2259998321533,0,1,0,0,-0.879000008106232
543,-0.360000014305115,-2.02800011634827,16.1959991455078,0,0,0,1,-0.675000011920929
543,0.560999989509583,5.97200012207031,16.1959991455078,0,1,1,0,-0.675000011920929
543,1.51769995689392,2.97199988365173,16.1959991455078,0,1,1,0,-0.675000011920929
543,-0.132499992847443,0.972000002861023,16.1959991455078,0,1,0,0,-0.675000011920929
543,-0.360000014305115,0.972000002861023,-3.4539999961853,0,0,1,1,-0.675000011920929
543,1.51769995689392,9.97200012207031,-3.4539999961853,0,0,0,1,-0.675000011920929
543,2.41510009765625,11.9720001220703,-9.0939998626709,0,0,1,0,-0.675000011920929
543,-0.360000014305115,-8.02799987792969,-3.4539999961853,0,1,1,1,-0.675000011920929
543,-0.132499992847443,-6.02799987792969,2.31599998474121,0,0,0,0,-0.675000011920929
543,0.560999989509583,1.97200000286102,16.1959991455078,0,1,1,1,-0.675000011920929
544,1.51769995689392,5.97200012207031,16.1959991455078,0,0,0,0,-0.873000025749207
544,2.41510009765625,7.97200012207031,16.1959991455078,0,1,1,1,-0.873000025749207
544,1.14049994945526,4.97200012207031,29.2259998321533,0,0,0,0,-0.873000025749207
544,0.391699999570847,-9.02799987792969,-3.4539999961853,0,0,0,1,-0.873000025749207
544,-0.132499992847443,-9.02799987792969,16.1959991455078,0,0,0,1,-0.873000025749207
544,1.51769995689392,18.9720001220703,-3.4539999961853,0,0,0,0,-0.873000025749207
544,0.560999989509583,10.9720001220703,2.31599998474121,0,0,1,1,-0.873000025749207
544,0.912699997425079,7.97200012207031,-3.4539999961853,0,0,0,1,-0.873000025749207
544,2.41510009765625,-0.0280000008642673,29.2259998321533,0,0,0,0,-0.873000025749207
544,0.735000014305115,-1.02799999713898,16.1959991455078,1,0,0,1,-0.873000025749207
544,0.0293000005185604,2.97199988365173,-3.4539999961853,0,1,0,1,-0.873000025749207
544,1.14049994945526,10.9720001220703,2.31599998474121,0,1,0,0,-0.873000025749207
544,0.912699997425079,23.9720001220703,16.1959991455078,0,0,0,1,-0.873000025749207
544,0.391699999570847,13.9720001220703,16.1959991455078,0,0,0,1,-0.873000025749207
545,-0.132499992847443,-5.02799987792969,-9.0939998626709,0,0,0,0,-0.654999971389771
545,2.41510009765625,0.972000002861023,2.31599998474121,0,0,0,1,-0.654999971389771
545,0.158199995756149,1.97200000286102,-3.4539999961853,0,0,0,0,-0.654999971389771
545,0.560999989509583,9.97200012207031,-3.4539999961853,0,0,0,0,-0.654999971389771
545,-1.32760000228882,-5.02799987792969,-9.0939998626709,0,0,0,1,-0.654999971389771
545,1.14049994945526,4.97200012207031,16.1959991455078,0,0,0,0,-0.654999971389771
545,-0.581200003623962,-12.0279998779297,-3.4539999961853,0,0,0,0,-0.654999971389771
545,0.0293000005185604,5.97200012207031,16.1959991455078,0,1,1,0,-0.654999971389771
545,0.391699999570847,7.97200012207031,16.1959991455078,0,1,0,1,-0.654999971389771
546,2.41510009765625,31.9720001220703,16.1959991455078,0,1,1,0,-0.883000016212463
546,0.735000014305115,-0.0280000008642673,2.31599998474121,0,1,0,0,-0.883000016212463
546,0.158199995756149,8.97200012207031,16.1959991455078,0,1,1,0,-0.883000016212463
546,2.41510009765625,-4.02799987792969,16.1959991455078,0,1,0,0,-0.883000016212463
546,0.560999989509583,0.972000002861023,-11.4940004348755,0,0,1,0,-0.883000016212463
546,-0.360000014305115,-1.02799999713898,-3.4539999961853,0,0,0,1,-0.883000016212463
547,1.51769995689392,20.9720001220703,16.1959991455078,0,1,1,0,-0.792999982833862
547,0.560999989509583,8.97200012207031,-11.4940004348755,0,0,0,0,-0.792999982833862
547,0.391699999570847,10.9720001220703,16.1959991455078,0,0,1,1,-0.792999982833862
547,-0.132499992847443,4.97200012207031,16.1959991455078,0,0,0,1,-0.792999982833862
547,0.0293000005185604,11.9720001220703,16.1959991455078,0,1,0,1,-0.792999982833862
547,0.560999989509583,-5.02799987792969,-9.0939998626709,0,0,0,0,-0.792999982833862
548,2.41510009765625,22.9720001220703,16.1959991455078,0,1,0,1,-0.628000020980835
548,1.51769995689392,3.97199988365173,-3.4539999961853,0,0,0,1,-0.628000020980835
548,1.51769995689392,13.9720001220703,2.31599998474121,0,1,1,1,-0.628000020980835
548,2.41510009765625,13.9720001220703,29.2259998321533,0,1,1,1,-0.628000020980835
548,-1.32760000228882,-8.02799987792969,-9.0939998626709,0,0,0,0,-0.628000020980835
549,0.912699997425079,7.97200012207031,16.1959991455078,0,0,0,1,-0.931999981403351
549,0.735000014305115,4.97200012207031,16.1959991455078,0,1,0,0,-0.931999981403351
549,0.912699997425079,-12.0279998779297,-3.4539999961853,0,0,0,0,-0.931999981403351
549,-0.132499992847443,1.97200000286102,2.31599998474121,0,1,0,0,-0.931999981403351
549,2.41510009765625,4.97200012207031,16.1959991455078,0,1,1,0,-0.931999981403351
549,0.560999989509583,-17.0279998779297,-9.0939998626709,0,0,0,1,-0.931999981403351
549,2.41510009765625,15.9720001220703,29.2259998321533,0,1,1,0,-0.931999981403351
549,1.14049994945526,1.97200000286102,2.31599998474121,0,0,0,1,-0.931999981403351
549,-0.132499992847443,9.97200012207031,-11.4940004348755,0,0,0,1,-0.931999981403351
550,0.391699999570847,8.97200012207031,-3.4539999961853,0,0,0,1,-0.679000020027161
550,0.912699997425079,17.9720001220703,16.1959991455078,0,0,1,0,-0.679000020027161
550,2.41510009765625,8.97200012207031,29.2259998321533,0,1,1,1,-0.679000020027161
550,-0.360000014305115,-11.0279998779297,16.1959991455078,0,0,1,0,-0.679000020027161
550,1.51769995689392,10.9720001220703,29.2259998321533,0,1,1,1,-0.679000020027161
550,1.51769995689392,11.9720001220703,16.1959991455078,0,1,1,0,-0.679000020027161
551,0.264099985361099,19.9720001220703,2.31599998474121,0,0,0,0,-0.629000008106232
551,-1.32760000228882,3.97199988365173,-11.4940004348755,0,0,0,1,-0.629000008106232
551,2.41510009765625,6.97200012207031,-3.4539999961853,0,1,1,0,-0.629000008106232
551,-1.32760000228882,-20.0279998779297,-9.0939998626709,0,0,0,1,-0.629000008106232
552,0.158199995756149,0.972000002861023,-3.4539999961853,0,0,0,0,0.391999989748001
552,-1.32760000228882,-8.02799987792969,-11.4940004348755,0,0,0,0,0.391999989748001
553,2.41510009765625,5.97200012207031,-9.0939998626709,0,0,1,1,0.0430000014603138
553,-1.32760000228882,-7.02799987792969,-3.4539999961853,0,0,1,1,0.0430000014603138
553,-0.132499992847443,-1.02799999713898,-11.4940004348755,0,0,0,1,0.0430000014603138
554,0.264099985361099,1.97200000286102,-3.4539999961853,0,0,0,1,0.499000012874603
554,1.51769995689392,-2.02800011634827,2.31599998474121,0,0,0,0,0.499000012874603
554,1.14049994945526,3.97199988365173,2.31599998474121,0,1,0,1,0.499000012874603
554,0.560999989509583,10.9720001220703,-9.0939998626709,1,0,0,0,0.499000012874603
555,-1.32760000228882,-16.0279998779297,-3.4539999961853,0,0,0,1,-0.0939999967813492
556,0.560999989509583,5.97200012207031,-3.4539999961853,0,1,0,0,-0.0810000002384186
556,1.14049994945526,9.97200012207031,16.1959991455078,0,1,0,1,-0.0810000002384186
556,0.391699999570847,17.9720001220703,-23.4540004730225,0,0,0,0,-0.0810000002384186
557,-1.32760000228882,-10.0279998779297,-3.4539999961853,0,1,1,0,0.340000003576279
557,-1.32760000228882,-8.02799987792969,-3.4539999961853,0,1,0,1,0.340000003576279
557,-1.32760000228882,-24.0279998779297,-23.4540004730225,0,0,0,0,0.340000003576279
557,0.0293000005185604,0.972000002861023,-3.4539999961853,0,0,0,0,0.340000003576279
557,-0.360000014305115,-3.02800011634827,16.1959991455078,0,0,0,1,0.340000003576279
558,0.0293000005185604,-10.0279998779297,16.1959991455078,0,0,0,1,0.0260000005364418
558,-0.360000014305115,-7.02799987792969,-11.4940004348755,0,0,0,0,0.0260000005364418
558,0.391699999570847,-5.02799987792969,16.1959991455078,0,0,0,1,0.0260000005364418
558,0.0293000005185604,6.97200012207031,-11.4940004348755,0,0,0,1,0.0260000005364418
558,0.735000014305115,6.97200012207031,16.1959991455078,0,0,0,1,0.0260000005364418
559,1.14049994945526,9.97200012207031,29.2259998321533,0,1,1,1,-0.603999972343445
559,0.735000014305115,4.97200012207031,2.31599998474121,0,0,0,1,-0.603999972343445
559,0.0293000005185604,-10.0279998779297,-3.4539999961853,0,0,0,0,-0.603999972343445
559,1.14049994945526,6.97200012207031,-3.4539999961853,0,0,0,1,-0.603999972343445
559,0.912699997425079,3.97199988365173,-3.4539999961853,0,1,0,1,-0.603999972343445
559,0.0293000005185604,-0.0280000008642673,-3.4539999961853,0,0,0,0,-0.603999972343445
559,0.0293000005185604,-5.02799987792969,-9.0939998626709,0,0,1,0,-0.603999972343445
560,-0.360000014305115,-1.02799999713898,-3.4539999961853,0,0,1,0,0.0670000016689301
560,0.391699999570847,10.9720001220703,-3.4539999961853,0,0,0,1,0.0670000016689301
560,0.560999989509583,2.97199988365173,16.1959991455078,0,1,1,0,0.0670000016689301
560,0.560999989509583,17.9720001220703,-3.4539999961853,0,0,0,0,0.0670000016689301
560,0.264099985361099,2.97199988365173,-11.4940004348755,1,1,1,0,0.0670000016689301
560,0.391699999570847,7.97200012207031,16.1959991455078,0,0,1,0,0.0670000016689301
560,0.158199995756149,-3.02800011634827,-3.4539999961853,0,0,0,0,0.0670000016689301
561,-0.360000014305115,-1.02799999713898,-3.4539999961853,0,0,0,1,-0.555000007152557
561,0.158199995756149,-0.0280000008642673,-3.4539999961853,0,1,1,0,-0.555000007152557
561,-1.32760000228882,1.97200000286102,-23.4540004730225,0,0,0,0,-0.555000007152557
561,0.560999989509583,-8.02799987792969,-3.4539999961853,0,0,0,0,-0.555000007152557
561,1.51769995689392,5.97200012207031,2.31599998474121,1,0,0,1,-0.555000007152557
561,0.264099985361099,9.97200012207031,-3.4539999961853,0,0,0,1,-0.555000007152557
561,0.264099985361099,8.97200012207031,-3.4539999961853,0,0,0,1,-0.555000007152557
561,0.735000014305115,9.97200012207031,16.1959991455078,0,1,0,0,-0.555000007152557
561,0.391699999570847,10.9720001220703,-3.4539999961853,0,0,1,0,-0.555000007152557
562,0.560999989509583,10.9720001220703,2.31599998474121,0,0,0,0,-0.0659999996423721
562,-1.32760000228882,-5.02799987792969,-3.4539999961853,0,0,0,1,-0.0659999996423721
562,0.560999989509583,11.9720001220703,2.31599998474121,0,0,0,1,-0.0659999996423721
562,0.735000014305115,-5.02799987792969,29.2259998321533,0,1,0,0,-0.0659999996423721
562,-1.32760000228882,-10.0279998779297,-3.4539999961853,0,0,0,1,-0.0659999996423721
562,0.560999989509583,5.97200012207031,-3.4539999961853,0,0,0,1,-0.0659999996423721
562,-0.360000014305115,-9.02799987792969,-11.4940004348755,0,0,0,1,-0.0659999996423721
562,1.51769995689392,22.9720001220703,-11.4940004348755,0,0,1,1,-0.0659999996423721
562,0.735000014305115,16.9720001220703,-9.0939998626709,0,0,0,1,-0.0659999996423721
562,-1.32760000228882,-10.0279998779297,-3.4539999961853,0,0,0,0,-0.0659999996423721
562,2.41510009765625,5.97200012207031,-11.4940004348755,0,0,1,1,-0.0659999996423721
562,0.912699997425079,10.9720001220703,16.1959991455078,0,0,0,1,-0.0659999996423721
562,-0.360000014305115,4.97200012207031,-3.4539999961853,0,0,0,0,-0.0659999996423721
563,-1.32760000228882,-13.0279998779297,-23.4540004730225,0,0,0,1,-0.0759999975562096
563,0.560999989509583,-4.02799987792969,-3.4539999961853,0,0,0,0,-0.0759999975562096
563,-0.132499992847443,-8.02799987792969,-9.0939998626709,1,0,0,0,-0.0759999975562096
563,1.51769995689392,23.9720001220703,16.1959991455078,0,1,1,0,-0.0759999975562096
563,-1.32760000228882,-12.0279998779297,-23.4540004730225,0,0,0,1,-0.0759999975562096
564,1.51769995689392,3.97199988365173,-11.4940004348755,0,0,0,1,0.00400000018998981
564,0.391699999570847,2.97199988365173,-3.4539999961853,0,0,0,1,0.00400000018998981
564,-1.32760000228882,10.9720001220703,-3.4539999961853,0,0,0,1,0.00400000018998981
564,0.158199995756149,-0.0280000008642673,-3.4539999961853,0,0,0,0,0.00400000018998981
564,0.735000014305115,5.97200012207031,-11.4940004348755,0,0,0,0,0.00400000018998981
565,-0.360000014305115,-9.02799987792969,-11.4940004348755,0,1,1,0,2.18600010871887
565,-0.360000014305115,-17.0279998779297,-11.4940004348755,1,0,0,1,2.18600010871887
565,-0.581200003623962,-4.02799987792969,-3.4539999961853,0,1,1,0,2.18600010871887
565,2.41510009765625,13.9720001220703,-3.4539999961853,0,1,0,1,2.18600010871887
565,-1.32760000228882,-17.0279998779297,-3.4539999961853,0,0,0,1,2.18600010871887
565,-1.32760000228882,-15.0279998779297,-3.4539999961853,0,0,0,1,2.18600010871887
566,0.560999989509583,0.972000002861023,-3.4539999961853,0,0,0,0,-0.486000001430511
566,0.735000014305115,-2.02800011634827,16.1959991455078,0,1,1,0,-0.486000001430511
566,0.0293000005185604,4.97200012207031,-23.4540004730225,0,0,0,0,-0.486000001430511
566,1.51769995689392,4.97200012207031,2.31599998474121,0,0,1,1,-0.486000001430511
567,-1.32760000228882,-3.02800011634827,-9.0939998626709,1,0,0,1,0.17399999499321
567,-0.360000014305115,1.97200000286102,-3.4539999961853,0,0,0,0,0.17399999499321
567,-1.32760000228882,-1.02799999713898,-3.4539999961853,0,0,0,1,0.17399999499321
568,-0.132499992847443,-1.02799999713898,16.1959991455078,0,0,0,0,-0.0230000000447035
568,0.560999989509583,-5.02799987792969,-3.4539999961853,0,1,1,1,-0.0230000000447035
568,0.735000014305115,-3.02800011634827,-23.4540004730225,0,0,0,0,-0.0230000000447035
568,0.264099985361099,-2.02800011634827,-9.0939998626709,0,0,0,1,-0.0230000000447035
569,0.560999989509583,15.9720001220703,16.1959991455078,0,1,1,1,-0.199000000953674
569,-1.32760000228882,-1.02799999713898,-9.0939998626709,0,0,0,0,-0.199000000953674
569,-0.581200003623962,-11.0279998779297,-3.4539999961853,0,0,0,1,-0.199000000953674
569,0.0293000005185604,2.97199988365173,-3.4539999961853,0,0,0,0,-0.199000000953674
569,-1.32760000228882,7.97200012207031,-3.4539999961853,0,1,0,1,-0.199000000953674
569,-1.32760000228882,-10.0279998779297,-3.4539999961853,0,0,0,0,-0.199000000953674
569,-0.360000014305115,0.972000002861023,-23.4540004730225,0,0,0,0,-0.199000000953674
569,-0.132499992847443,10.9720001220703,2.31599998474121,0,0,0,0,-0.199000000953674
569,0.0293000005185604,-9.02799987792969,-3.4539999961853,1,0,0,0,-0.199000000953674
570,-0.360000014305115,-1.02799999713898,2.31599998474121,0,0,0,1,-0.368000000715256
570,1.14049994945526,9.97200012207031,-3.4539999961853,0,0,0,0,-0.368000000715256
570,0.735000014305115,-0.0280000008642673,-3.4539999961853,0,0,0,0,-0.368000000715256
570,0.735000014305115,-5.02799987792969,-11.4940004348755,0,1,0,0,-0.368000000715256
570,0.912699997425079,7.97200012207031,-3.4539999961853,0,1,1,0,-0.368000000715256
570,-1.32760000228882,-6.02799987792969,-23.4540004730225,0,0,0,0,-0.368000000715256
571,-0.132499992847443,0.972000002861023,-3.4539999961853,0,0,1,0,0.0130000002682209
571,-1.32760000228882,-10.0279998779297,2.31599998474121,0,0,0,1,0.0130000002682209
571,0.158199995756149,3.97199988365173,16.1959991455078,0,0,0,1,0.0130000002682209
571,0.264099985361099,-10.0279998779297,-11.4940004348755,0,0,0,0,0.0130000002682209
571,1.51769995689392,2.97199988365173,2.31599998474121,0,0,0,0,0.0130000002682209
571,0.560999989509583,0.972000002861023,-3.4539999961853,0,1,1,0,0.0130000002682209
571,1.51769995689392,8.97200012207031,-3.4539999961853,0,0,0,0,0.0130000002682209
571,-1.32760000228882,-3.02800011634827,16.1959991455078,0,0,0,1,0.0130000002682209
571,0.560999989509583,5.97200012207031,-11.4940004348755,0,0,0,0,0.0130000002682209
571,-0.581200003623962,-1.02799999713898,-11.4940004348755,0,0,0,1,0.0130000002682209
571,-1.32760000228882,-2.02800011634827,2.31599998474121,0,0,1,1,0.0130000002682209
572,0.264099985361099,0.972000002861023,-9.0939998626709,0,0,0,0,-0.226999998092651
572,-1.32760000228882,-6.02799987792969,-3.4539999961853,0,0,0,0,-0.226999998092651
572,-1.32760000228882,-16.0279998779297,16.1959991455078,0,0,0,0,-0.226999998092651
572,-1.32760000228882,-9.02799987792969,-11.4940004348755,0,0,0,1,-0.226999998092651
572,0.264099985361099,-2.02800011634827,16.1959991455078,0,0,0,0,-0.226999998092651
572,-1.32760000228882,-8.02799987792969,2.31599998474121,0,1,1,1,-0.226999998092651
572,0.735000014305115,-4.02799987792969,-3.4539999961853,0,0,0,0,-0.226999998092651
572,-0.360000014305115,2.97199988365173,-3.4539999961853,0,0,0,1,-0.226999998092651
573,0.264099985361099,20.9720001220703,-3.4539999961853,1,1,1,0,-0.377000004053116
573,0.912699997425079,3.97199988365173,2.31599998474121,0,1,1,0,-0.377000004053116
573,1.51769995689392,6.97200012207031,2.31599998474121,1,0,0,0,-0.377000004053116
573,0.560999989509583,7.97200012207031,2.31599998474121,0,1,1,0,-0.377000004053116
573,2.41510009765625,12.9720001220703,16.1959991455078,0,1,0,1,-0.377000004053116
573,-1.32760000228882,-4.02799987792969,-11.4940004348755,0,0,0,1,-0.377000004053116
573,0.912699997425079,15.9720001220703,-9.0939998626709,0,1,0,0,-0.377000004053116
573,-0.132499992847443,-8.02799987792969,-11.4940004348755,0,0,0,0,-0.377000004053116
573,-0.360000014305115,-10.0279998779297,-3.4539999961853,0,0,0,0,-0.377000004053116
573,0.0293000005185604,2.97199988365173,16.1959991455078,0,0,0,0,-0.377000004053116
645,1.51769995689392,1.97200000286102,-3.4539999961853,0,1,1,0,0.177000001072884
645,-0.360000014305115,8.97200012207031,16.1959991455078,0,0,0,0,0.177000001072884
645,0.391699999570847,-3.02800011634827,-11.4940004348755,0,0,0,1,0.177000001072884
645,1.51769995689392,-2.02800011634827,-3.4539999961853,0,0,0,1,0.177000001072884
645,-0.360000014305115,-0.0280000008642673,-3.4539999961853,0,0,0,0,0.177000001072884
646,0.391699999570847,3.97199988365173,2.31599998474121,0,0,0,0,0.632000029087067
646,0.264099985361099,1.97200000286102,-9.0939998626709,1,0,0,0,0.632000029087067
646,-0.360000014305115,-9.02799987792969,-3.4539999961853,0,0,0,1,0.632000029087067
646,-0.360000014305115,-17.0279998779297,-3.4539999961853,0,0,0,1,0.632000029087067
646,0.912699997425079,4.97200012207031,-9.0939998626709,0,0,0,0,0.632000029087067
646,-0.581200003623962,-6.02799987792969,16.1959991455078,0,0,0,0,0.632000029087067
646,0.0293000005185604,1.97200000286102,-3.4539999961853,0,0,1,1,0.632000029087067
647,0.735000014305115,-4.02799987792969,-3.4539999961853,0,0,0,0,0.206000000238419
647,-0.132499992847443,0.972000002861023,-11.4940004348755,0,0,0,1,0.206000000238419
647,-0.132499992847443,0.972000002861023,-3.4539999961853,0,0,0,0,0.206000000238419
647,0.264099985361099,-7.02799987792969,16.1959991455078,0,0,1,0,0.206000000238419
647,0.560999989509583,-11.0279998779297,-9.0939998626709,0,0,1,0,0.206000000238419
647,-1.32760000228882,5.97200012207031,-9.0939998626709,1,0,0,0,0.206000000238419
647,2.41510009765625,13.9720001220703,-3.4539999961853,0,0,0,0,0.206000000238419
647,0.912699997425079,-7.02799987792969,16.1959991455078,0,0,1,0,0.206000000238419
647,-1.32760000228882,-1.02799999713898,-23.4540004730225,1,0,0,1,0.206000000238419
647,-0.581200003623962,-6.02799987792969,-3.4539999961853,0,0,0,0,0.206000000238419
647,-0.360000014305115,-7.02799987792969,-3.4539999961853,0,0,0,1,0.206000000238419
647,-0.581200003623962,-0.0280000008642673,-3.4539999961853,1,0,0,1,0.206000000238419
647,0.560999989509583,3.97199988365173,-3.4539999961853,0,0,0,0,0.206000000238419
648,0.560999989509583,3.97199988365173,-3.4539999961853,0,1,1,0,0.187999993562698
648,-1.32760000228882,-10.0279998779297,-9.0939998626709,1,0,0,1,0.187999993562698
648,-1.32760000228882,-11.0279998779297,-3.4539999961853,0,0,1,1,0.187999993562698
648,-0.360000014305115,-4.02799987792969,-11.4940004348755,0,0,0,0,0.187999993562698
648,-1.32760000228882,-7.02799987792969,-3.4539999961853,1,0,0,0,0.187999993562698
648,0.391699999570847,5.97200012207031,-3.4539999961853,0,0,0,1,0.187999993562698
648,-0.132499992847443,-2.02800011634827,-3.4539999961853,0,0,0,0,0.187999993562698
648,-1.32760000228882,-9.02799987792969,-11.4940004348755,0,0,0,1,0.187999993562698
648,0.560999989509583,-5.02799987792969,-3.4539999961853,0,0,0,0,0.187999993562698
650,-1.32760000228882,-6.02799987792969,-23.4540004730225,0,0,0,1,0.533999979496002
650,-1.32760000228882,-11.0279998779297,-23.4540004730225,1,0,0,1,0.533999979496002
650,-0.360000014305115,-11.0279998779297,-11.4940004348755,0,0,0,0,0.533999979496002
650,0.735000014305115,3.97199988365173,2.31599998474121,0,0,0,1,0.533999979496002
650,-0.132499992847443,-5.02799987792969,-3.4539999961853,0,0,0,1,0.533999979496002
651,0.912699997425079,8.97200012207031,2.31599998474121,1,0,0,1,0.118000000715256
651,0.560999989509583,10.9720001220703,16.1959991455078,0,1,1,0,0.118000000715256
651,-1.32760000228882,-12.0279998779297,-3.4539999961853,0,1,1,0,0.118000000715256
652,0.391699999570847,-6.02799987792969,16.1959991455078,0,0,0,0,-0.314999997615814
652,0.0293000005185604,-4.02799987792969,-11.4940004348755,0,0,0,0,-0.314999997615814
652,1.14049994945526,12.9720001220703,29.2259998321533,0,0,0,0,-0.314999997615814
652,0.560999989509583,-7.02799987792969,-3.4539999961853,0,1,0,0,-0.314999997615814
652,-1.32760000228882,3.97199988365173,16.1959991455078,1,0,1,0,-0.314999997615814
652,-0.360000014305115,-10.0279998779297,-3.4539999961853,0,0,0,1,-0.314999997615814
652,0.735000014305115,7.97200012207031,2.31599998474121,0,1,1,0,-0.314999997615814
652,2.41510009765625,12.9720001220703,16.1959991455078,0,1,1,1,-0.314999997615814
652,0.264099985361099,12.9720001220703,2.31599998474121,0,0,1,0,-0.314999997615814
652,0.560999989509583,3.97199988365173,-9.0939998626709,0,0,0,0,-0.314999997615814
652,-0.360000014305115,-4.02799987792969,16.1959991455078,0,0,1,0,-0.314999997615814
653,0.560999989509583,10.9720001220703,2.31599998474121,0,0,0,0,-0.486000001430511
653,0.0293000005185604,-16.0279998779297,2.31599998474121,0,0,0,0,-0.486000001430511
653,1.51769995689392,8.97200012207031,16.1959991455078,1,1,1,1,-0.486000001430511
654,0.264099985361099,-1.02799999713898,-3.4539999961853,0,0,0,1,-0.171000003814697
654,0.264099985361099,21.9720001220703,29.2259998321533,0,0,0,0,-0.171000003814697
654,-0.360000014305115,-11.0279998779297,-23.4540004730225,0,0,0,0,-0.171000003814697
654,-1.32760000228882,-27.0279998779297,-9.0939998626709,0,0,0,1,-0.171000003814697
654,-1.32760000228882,6.97200012207031,-11.4940004348755,0,1,0,1,-0.171000003814697
654,2.41510009765625,35.9720001220703,16.1959991455078,0,0,1,0,-0.171000003814697
654,0.158199995756149,-7.02799987792969,-11.4940004348755,1,0,0,0,-0.171000003814697
654,-0.132499992847443,0.972000002861023,2.31599998474121,0,0,0,0,-0.171000003814697
654,0.0293000005185604,-6.02799987792969,-3.4539999961853,0,0,0,0,-0.171000003814697
654,1.14049994945526,5.97200012207031,-11.4940004348755,0,0,0,0,-0.171000003814697
655,0.912699997425079,-0.0280000008642673,29.2259998321533,0,1,0,0,-0.0810000002384186
655,-0.132499992847443,4.97200012207031,-9.0939998626709,0,0,0,0,-0.0810000002384186
655,1.14049994945526,-0.0280000008642673,-3.4539999961853,0,0,0,0,-0.0810000002384186
655,-0.132499992847443,-2.02800011634827,-3.4539999961853,0,0,0,0,-0.0810000002384186
656,0.735000014305115,-0.0280000008642673,-11.4940004348755,0,0,0,1,0.0790000036358833
