"ident","year","age","married","nevermarr","collgrad","union","wks_ue","tenure","ln_wage","divorced","white","black","otherrace"
2278,77,25,1,0,0,0,0,3.75,1.64088690280914,0,1,0,0
2278,80,28,1,0,0,0,2,0.0833333358168602,1.32252538204193,0,1,0,0
2278,82,30,1,0,0,0,0,1.91666662693024,1.74919986724854,0,1,0,0
2278,83,31,1,0,0,0,0,2.83333325386047,1.74823868274689,0,1,0,0
2278,85,33,1,0,0,0,0,4.83333349227905,1.74498331546783,0,1,0,0
2278,87,35,1,0,0,0,0,6.75,1.73940908908844,0,1,0,0
2278,88,36,0,0,0,0,0,8.16666698455811,1.72201824188232,1,1,0,0
2279,68,18,1,0,0,0,3,0.0833333358168602,1.4039489030838,0,1,0,0
2279,70,20,1,0,0,1,0,1.5,1.56413781642914,0,1,0,0
2279,71,21,1,0,0,1,0,2.5,1.63364112377167,0,1,0,0
2279,72,22,1,0,0,1,0,3.41666674613953,1.69751906394959,0,1,0,0
2279,73,23,1,0,0,1,0,4.41666650772095,1.80974161624908,0,1,0,0
2279,75,25,1,0,0,0,0,6.33333349227905,1.60605347156525,0,1,0,0
2279,77,27,1,0,0,1,0,8.33333301544189,1.62579500675201,0,1,0,0
2279,78,28,1,0,0,0,0,8.83333301544189,1.7267210483551,0,1,0,0
2279,80,30,1,0,0,0,0,1.91666662693024,1.84861850738525,0,1,0,0
2279,82,32,1,0,0,0,0,4.08333349227905,2.22245860099792,0,1,0,0
2279,83,33,1,0,0,0,0,4.91666650772095,2.33099603652954,0,1,0,0
2279,85,35,1,0,0,0,0,6.91666650772095,2.31061720848084,0,1,0,0
2279,87,37,1,0,0,0,0,8.91666698455811,2.44205617904663,0,1,0,0
2279,88,38,1,0,0,0,0,10.3333330154419,2.37778520584106,0,1,0,0
2280,68,19,1,0,0,0,0,1.5,1.45867395401001,0,1,0,0
2280,69,20,1,0,0,0,0,2.41666674613953,1.51753652095795,0,1,0,0
2280,70,21,1,0,0,0,0,3.58333325386047,1.78630542755127,0,1,0,0
2280,71,22,1,0,0,0,0,4.58333349227905,1.85852241516113,0,1,0,0
2280,72,23,1,0,0,0,0,5.58333349227905,1.86998820304871,0,1,0,0
2280,73,24,1,0,0,0,0,6.41666650772095,1.80974161624908,0,1,0,0
2280,75,26,1,0,0,0,0,1.08333337306976,1.64266335964203,0,1,0,0
2280,77,28,1,0,0,0,0,3.16666674613953,1.7530380487442,0,1,0,0
2280,78,29,1,0,0,0,1,4.16666650772095,1.76199066638947,0,1,0,0
2280,80,31,1,0,0,0,0,6.08333349227905,1.71040022373199,0,1,0,0
2280,82,33,1,0,0,0,0,8.16666698455811,1.82131767272949,0,1,0,0
2280,83,34,1,0,0,0,0,9.16666698455811,1.8438526391983,0,1,0,0
2280,85,36,1,0,0,0,0,11.0833330154419,1.86710369586945,0,1,0,0
2280,87,38,1,0,0,0,0,13.0833330154419,2.04455900192261,0,1,0,0
2280,88,39,1,0,0,0,0,14.5,2.03034925460815,0,1,0,0
2281,82,36,1,0,0,0,0,0.16666667163372,1.711993932724,0,1,0,0
2281,83,37,1,0,0,0,0,0.666666686534882,2.01490306854248,0,1,0,0
2282,75,23,1,0,1,0,0,3.5,1.0370717048645,0,1,0,0
2283,87,35,1,0,0,0,0,0.0833333358168602,2.02378153800964,0,1,0,0
2284,70,21,1,0,0,0,0,0.16666667163372,0.329478681087494,0,1,0,0
2284,82,33,1,0,0,0,0,2.41666674613953,1.44691896438599,0,1,0,0
2284,88,39,1,0,0,0,21,0.333333343267441,1.20731174945831,0,1,0,0
2285,75,22,1,0,1,0,0,0.333333343267441,1.20734524726868,0,1,0,0
2285,77,24,1,0,1,0,0,2.08333325386047,1.52966117858887,0,1,0,0
2285,82,29,1,0,1,0,0,1.5,1.17065405845642,0,1,0,0
2285,85,32,1,0,1,0,0,1.58333337306976,1.49968695640564,0,1,0,0
2285,88,36,1,0,1,0,0,0.333333343267441,0.406662970781326,0,1,0,0
2286,80,27,1,0,0,0,0,0.416666656732559,1.72036945819855,0,1,0,0
2286,88,35,1,0,0,0,0,3.16666674613953,1.68985211849213,0,1,0,0
2287,72,22,1,0,1,0,0,0.916666686534882,1.64519274234772,0,1,0,0
2287,73,23,1,0,1,0,0,1.83333337306976,1.85806000232697,0,1,0,0
2287,75,25,1,0,1,0,0,3.91666674613953,1.84600448608398,0,1,0,0
2287,77,27,1,0,1,0,0,0.916666686534882,1.7267210483551,0,1,0,0
2287,78,28,1,0,1,0,0,1.25,1.76523077487946,0,1,0,0
2288,73,27,1,0,1,0,0,0.833333313465118,2.26550340652466,0,1,0,0
2288,85,39,1,0,1,0,7,0.5,2.33259606361389,0,1,0,0
2290,75,22,0,0,0,0,6,0.333333343267441,1.82987475395203,1,1,0,0
2290,82,28,0,0,0,0,0,2,1.83258152008057,1,1,0,0
2290,83,29,0,0,0,0,0,3,1.86639332771301,1,1,0,0
2290,85,32,1,0,0,0,0,0.333333343267441,1.99071776866913,0,1,0,0
2291,68,22,1,0,0,0,0,0,1.27041757106781,0,1,0,0
2291,71,25,1,0,0,0,0,0,1.27073562145233,0,1,0,0
2291,72,26,1,0,0,0,0,0.916666686534882,1.26220107078552,0,1,0,0
2291,73,27,1,0,0,0,0,1.91666662693024,1.07961523532867,0,1,0,0
2291,75,29,1,0,0,0,0,1.33333337306976,1.4162460565567,0,1,0,0
2291,78,32,1,0,0,1,0,0.916666686534882,2.0797905921936,0,1,0,0
2291,82,36,1,0,0,0,0,1.66666662693024,1.20895993709564,0,1,0,0
2291,83,37,1,0,0,0,0,2.66666674613953,1.25454521179199,0,1,0,0
2291,85,39,1,0,0,1,0,0.75,1.27654349803925,0,1,0,0
2291,87,41,1,0,0,0,0,2.75,1.21726131439209,0,1,0,0
2291,88,42,1,0,0,0,0,4.08333349227905,1.32657444477081,0,1,0,0
2292,71,19,0,1,0,0,5,1,1.25176346302032,0,1,0,0
2292,72,20,0,1,0,0,0,1.5,0.984569549560547,0,1,0,0
2292,73,21,0,1,0,0,0,2.41666674613953,1.1897588968277,0,1,0,0
2292,75,23,1,0,0,0,13,1.58333337306976,1.36149597167969,0,1,0,0
2292,77,25,1,0,0,0,0,0.833333313465118,0.691548466682434,0,1,0,0
2292,78,26,1,0,0,0,0,0.333333343267441,1.60893762111664,0,1,0,0
2292,82,30,1,0,0,0,0,2,1.3862943649292,0,1,0,0
2292,83,31,1,0,0,0,0,2.08333325386047,1.3862943649292,0,1,0,0
2292,85,33,1,0,0,1,0,1.41666662693024,1.32533288002014,0,1,0,0
2292,87,35,1,0,0,0,12,3.41666674613953,1.28427267074585,0,1,0,0
2292,88,36,1,0,0,1,12,4.75,1.33083891868591,0,1,0,0
2294,75,31,0,0,1,0,0,4.91666650772095,2.02163648605347,1,1,0,0
2294,80,36,0,0,1,0,0,9.91666698455811,3.46962523460388,1,1,0,0
2294,82,38,0,0,1,0,0,11.9166669845581,2.25549268722534,1,1,0,0
2294,83,39,0,0,1,0,0,12.9166669845581,2.21531105041504,1,1,0,0
2294,85,41,0,0,1,0,0,14.8333330154419,2.14574193954468,1,1,0,0
2294,87,43,0,0,1,0,0,16.8333339691162,2.13355255126953,1,1,0,0
2294,88,44,0,0,1,0,0,17.9166660308838,2.16559648513794,1,1,0,0
2296,77,31,1,0,1,1,0,2.41666674613953,1.44170200824738,0,1,0,0
2296,78,32,1,0,1,0,0,3.41666674613953,1.47510778903961,0,1,0,0
2296,82,36,1,0,1,1,0,7.33333349227905,1.58103775978088,0,1,0,0
2296,83,37,1,0,1,1,0,8.33333301544189,1.58118414878845,0,1,0,0
2296,85,39,1,0,1,1,0,8.75,1.76482260227203,0,1,0,0
2297,68,21,1,0,0,0,0,0.25,1.62709283828735,0,1,0,0
2297,73,26,0,0,0,0,0,2.25,1.67771673202515,1,1,0,0
2297,75,28,1,0,0,0,4,0.0833333358168602,1.2173957824707,0,1,0,0
2298,73,29,1,0,0,0,0,0.75,2.16674637794495,0,1,0,0
2299,68,23,1,0,0,0,2,0.25,1.52727222442627,0,1,0,0
2299,71,26,1,0,0,0,0,0.666666686534882,1.49387955665588,0,1,0,0
2299,72,27,1,0,0,0,0,1.75,1.67771673202515,0,1,0,0
2299,73,28,1,0,0,0,0,2.75,1.79979169368744,0,1,0,0
2299,75,30,1,0,0,0,0,1.08333337306976,1.73320853710175,0,1,0,0
2299,77,32,0,0,0,0,0,3.08333325386047,1.7530380487442,1,1,0,0
2299,78,33,0,0,0,0,0,3.58333325386047,1.95270884037018,1,1,0,0
2299,80,35,0,0,0,0,0,1.08333337306976,2.28863048553467,1,1,0,0
2299,82,37,0,0,0,0,0,3.08333325386047,2.82256817817688,1,1,0,0
2299,83,38,1,0,0,0,0,4.08333349227905,2.6928858757019,0,1,0,0
2299,85,40,1,0,0,0,0,1.75,2.48997139930725,0,1,0,0
2299,87,42,1,0,0,0,0,3.75,2.48963332176209,0,1,0,0
2299,88,43,1,0,0,0,0,5.08333349227905,2.55586576461792,0,1,0,0
2300,82,36,1,0,0,0,0,0.5,0.0861769616603851,0,1,0,0
2301,69,21,0,1,0,0,0,0.416666656732559,1.44076311588287,0,1,0,0
2301,70,22,0,1,0,0,0,1,1.48815202713013,0,1,0,0
2301,71,23,1,0,0,0,0,1.16666662693024,1.53944551944733,0,1,0,0
2301,82,34,0,0,0,0,0,1.16666662693024,1.91250061988831,1,1,0,0
2302,85,34,1,0,0,1,0,0.0833333358168602,1.36957812309265,0,1,0,0
2302,87,36,1,0,0,1,0,2,1.5348151922226,0,1,0,0
2302,88,38,0,0,0,0,0,3.33333325386047,1.53940880298615,1,1,0,0
2303,69,18,0,0,0,0,0,0,0.933945655822754,1,1,0,0
2303,73,22,1,0,0,0,0,0,1.16689109802246,0,1,0,0
2303,75,24,1,0,0,0,0,0.416666656732559,0.747392177581787,0,1,0,0
2303,78,27,1,0,0,0,0,0.583333313465118,1.59253561496735,0,1,0,0
2303,80,29,1,0,0,1,16,2.58333325386047,1.19818198680878,0,1,0,0
2303,82,31,1,0,0,0,0,4.58333349227905,1.20895993709564,0,1,0,0
2303,83,32,1,0,0,0,0,5.58333349227905,1.41377091407776,0,1,0,0
2303,85,34,0,0,0,0,12,0.416666656732559,0.988861382007599,1,1,0,0
2303,87,36,0,0,0,0,4,0.0833333358168602,1.02997720241547,1,1,0,0
2303,88,37,0,0,0,0,34,0.25,1.1050329208374,1,1,0,0
2304,80,28,1,0,1,0,25,0.333333343267441,1.8772941827774,0,0,1,0
2304,82,30,1,0,1,1,0,1.41666662693024,2.25129175186157,0,0,1,0
2304,83,31,1,0,1,1,0,2.41666674613953,2.27827620506287,0,0,1,0
2304,85,33,1,0,1,1,0,4.33333349227905,2.22626852989197,0,0,1,0
2304,87,35,1,0,1,1,0,6.33333349227905,2.41253352165222,0,0,1,0
2305,68,20,0,1,0,0,0,0.5,1.4704384803772,0,0,1,0
2305,69,21,0,1,0,0,0,1.41666662693024,1.46821129322052,0,0,1,0
2305,70,22,0,1,0,0,0,2.5,1.47223675251007,0,0,1,0
2305,71,23,0,1,0,0,0,2.91666674613953,1.60710394382477,0,0,1,0
2305,72,24,0,1,0,0,0,1.58333337306976,1.45457315444946,0,0,1,0
2305,73,25,0,1,0,0,0,2.5,1.51210963726044,0,0,1,0
2305,75,27,0,1,0,0,2,4.41666650772095,2.25235748291016,0,0,1,0
2306,68,20,0,1,0,0,0,0.833333313465118,1.22661471366882,0,0,1,0
2306,69,21,0,1,0,0,0,1.75,1.22807013988495,0,0,1,0
2306,70,22,0,1,0,0,0,2.16666674613953,1.35533165931702,0,0,1,0
2306,71,23,0,1,0,0,0,1.33333337306976,1.29542827606201,0,0,1,0
2306,75,27,1,0,0,0,6,1.25,1.52119696140289,0,0,1,0
2306,82,34,1,0,0,0,0,1,1.20895993709564,0,0,1,0
2307,75,22,0,1,0,0,0,2.08333325386047,1.44053936004639,0,0,1,0
2307,77,24,0,1,0,0,0,4.08333349227905,1.3212559223175,0,0,1,0
2307,78,25,0,1,0,1,0,5.16666650772095,1.65583097934723,0,0,1,0
2307,80,27,0,1,0,0,0,7.16666650772095,1.89307022094727,0,0,1,0
2307,83,30,0,1,0,0,0,10.1666669845581,1.20108652114868,0,0,1,0
2307,85,32,0,1,0,0,0,12.0833330154419,1.90515208244324,0,0,1,0
2307,87,34,0,1,0,0,0,14.1666669845581,1.97857594490051,0,0,1,0
2308,69,19,1,0,0,0,0,0.25,1.42222630977631,0,1,0,0
2308,70,20,1,0,0,0,0,0.833333313465118,1.42222630977631,0,1,0,0
2308,71,22,1,0,0,1,0,0.333333343267441,1.61166262626648,0,1,0,0
2308,72,23,1,0,0,0,0,0.75,0.781228125095367,0,1,0,0
2308,75,25,1,0,0,0,0,0.916666686534882,1.67165100574493,0,1,0,0
2309,68,24,0,0,0,0,0,0.916666686534882,1.53278195858002,1,1,0,0
2309,69,25,0,0,0,0,0,1.83333337306976,1.7025283575058,1,1,0,0
2309,70,26,0,0,0,0,0,2.91666674613953,1.92470753192902,1,1,0,0
2309,71,27,1,0,0,0,0,3.91666674613953,2.06767988204956,0,1,0,0
2309,78,34,1,0,0,0,0,0.75,1.02722227573395,0,1,0,0
2309,80,36,1,0,0,0,0,1,1.53016471862793,0,1,0,0
2309,82,38,1,0,0,0,0,3.08333325386047,1.04731845855713,0,1,0,0
2309,83,39,1,0,0,0,0,4,1.45720601081848,0,1,0,0
2309,87,43,1,0,0,1,0,8.08333301544189,1.63094365596771,0,1,0,0
2312,70,22,1,0,0,0,0,2.33333325386047,1.61176609992981,0,1,0,0
2312,75,27,1,0,0,0,2,0.333333343267441,1.49502730369568,0,1,0,0
2312,77,29,1,0,0,0,0,1,1.75971972942352,0,1,0,0
2312,78,30,1,0,0,0,0,0.416666656732559,1.50357747077942,0,1,0,0
2313,77,26,0,0,0,0,12,0.583333313465118,1.31855511665344,1,1,0,0
2313,78,27,0,0,0,0,0,0.16666667163372,1.31615281105042,1,1,0,0
2314,82,32,0,0,0,1,0,3.33333325386047,1.90954256057739,1,0,1,0
2314,83,33,1,0,0,1,0,4.33333349227905,1.92693018913269,0,0,1,0
2314,85,35,0,0,0,1,0,6.33333349227905,2.00046229362488,1,0,1,0
2315,80,28,0,1,0,1,0,5.25,1.84861850738525,0,0,1,0
2315,82,30,0,1,0,1,0,1.58333337306976,2.02022171020508,0,0,1,0
2315,85,33,0,1,0,1,0,0.916666686534882,1.6183580160141,0,0,1,0
2316,69,24,0,0,0,0,0,0.916666686534882,1.11474168300629,1,0,1,0
2316,70,25,0,0,0,0,0,2,0.959626972675323,1,0,1,0
2316,71,26,0,0,0,0,0,3,1.11554300785065,1,0,1,0
2316,72,27,0,0,0,0,0,3.91666674613953,0.525703608989716,1,0,1,0
2316,73,28,0,0,0,0,0,0.833333313465118,1.16689109802246,1,0,1,0
2316,75,30,0,0,0,0,0,1.58333337306976,1.28037023544312,1,0,1,0
2316,77,32,0,0,0,0,12,0.25,1.56811571121216,1,0,1,0
2316,78,33,0,0,0,0,0,0.666666686534882,1.7267210483551,1,0,1,0
2316,80,35,0,0,0,0,0,2.41666674613953,2.09973073005676,1,0,1,0
2316,82,37,1,0,0,1,0,4.41666650772095,1.75093722343445,0,0,1,0
2316,83,38,1,0,0,1,0,5.41666650772095,1.86639332771301,0,0,1,0
2316,85,40,0,0,0,1,0,0,2.2492139339447,1,0,1,0
2316,87,42,0,0,0,1,0,1.91666662693024,2.18657660484314,1,0,1,0
2317,68,22,1,0,1,0,0,0,1.85820400714874,0,1,0,0
2318,77,27,0,0,0,0,0,0.16666667163372,1.9244784116745,1,1,0,0
2318,78,28,0,0,0,0,0,1.16666662693024,1.89011180400848,1,1,0,0
2319,85,32,0,0,0,0,0,8.58333301544189,1.99438285827637,1,1,0,0
2319,87,34,0,0,0,0,1,0.333333343267441,1.80339694023132,1,1,0,0
2319,88,35,0,0,0,0,0,1.75,1.86271858215332,1,1,0,0
2320,70,22,1,0,1,0,0,0.16666667163372,2.05474853515625,0,1,0,0
2320,71,23,1,0,1,0,5,0.833333313465118,1.68354570865631,0,1,0,0
2320,73,25,1,0,1,0,28,0.416666656732559,1.90415167808533,0,1,0,0
2320,75,27,1,0,1,0,0,1.91666662693024,1.93279266357422,0,1,0,0
2320,85,37,1,0,1,0,0,0.0833333358168602,1.59499716758728,0,1,0,0
2320,87,39,1,0,1,0,0,2.08333325386047,1.430455327034,0,1,0,0
2320,88,41,1,0,1,0,0,3.41666674613953,1.34142160415649,0,1,0,0
2321,78,25,1,0,0,0,1,0.16666667163372,1.34105825424194,0,0,1,0
2321,82,29,1,0,0,1,0,0.416666656732559,1.41098654270172,0,0,1,0
2321,88,36,1,0,0,0,0,0.75,1.76289796829224,0,0,1,0
2322,78,27,1,0,1,0,0,1.5,2.07804346084595,0,1,0,0
2322,83,32,1,0,1,1,0,0.416666656732559,2.17138361930847,0,1,0,0
2323,80,33,0,0,0,0,0,2.33333325386047,2.44645547866821,1,1,0,0
2323,82,35,1,0,0,0,0,4.33333349227905,2.4849066734314,0,1,0,0
2323,83,36,1,0,0,0,0,5.33333349227905,2.56250786781311,0,1,0,0
2323,87,40,0,0,0,0,0,9.33333301544189,2.64417958259583,1,1,0,0
2323,88,41,0,0,0,0,0,10.6666669845581,2.78846383094788,1,1,0,0
2324,72,18,1,0,0,0,2,0.583333313465118,1.20619750022888,0,1,0,0
2325,69,25,1,0,0,0,0,0.25,1.25624096393585,0,1,0,0
2325,70,27,1,0,0,0,0,1.08333337306976,1.56454217433929,0,1,0,0
2325,71,28,1,0,0,0,0,0.5,1.68354570865631,0,1,0,0
2326,80,33,0,0,0,0,0,1,1.40799677371979,1,0,1,0
2326,82,35,0,0,0,0,0,1.75,1.55814456939697,1,0,1,0
2326,85,38,0,0,0,0,0,0.16666667163372,1.49567890167236,1,0,1,0
2327,72,19,0,1,0,0,41,0.25,0.107585206627846,0,1,0,0
2327,73,20,0,1,0,0,0,1,0.413497298955917,0,1,0,0
2327,75,22,0,1,0,0,0,1.58333337306976,1.26618528366089,0,1,0,0
2327,77,24,0,1,0,0,0,3.66666674613953,1.28043377399445,0,1,0,0
2327,78,25,0,1,0,0,0,4.66666650772095,1.30863463878632,0,1,0,0
2327,80,27,0,1,0,0,0,1.33333337306976,1.47887122631073,0,1,0,0
2327,82,29,0,1,0,0,0,0.75,1.7917594909668,0,1,0,0
2327,83,30,0,1,0,0,0,1.83333337306976,1.61613929271698,0,1,0,0
2327,85,32,0,1,0,0,0,3.75,1.72283053398132,0,1,0,0
2327,87,34,0,1,0,0,0,5.83333349227905,1.58403396606445,0,1,0,0
2327,88,35,0,1,0,0,0,6.25,1.61277687549591,0,1,0,0
2328,68,20,1,0,0,0,0,0.16666667163372,1.27041757106781,0,1,0,0
2328,69,21,1,0,0,0,0,0.0833333358168602,1.43472075462341,0,1,0,0
2328,70,22,1,0,0,0,0,0.75,1.25176346302032,0,1,0,0
2328,71,23,1,0,0,0,0,1.25,1.14640259742737,0,1,0,0
2328,73,25,1,0,0,0,0,0.416666656732559,1.31636464595795,0,1,0,0
2328,75,27,1,0,0,0,1,0.5,1.39971721172333,0,1,0,0
2328,77,29,1,0,0,0,0,0.833333313465118,1.23787403106689,0,1,0,0
2328,78,30,1,0,0,0,0,1.91666662693024,1.44921636581421,0,1,0,0
2328,80,32,1,0,0,0,2,0.0833333358168602,1.30702078342438,0,1,0,0
2328,82,34,1,0,0,0,0,2.08333325386047,1.42551505565643,0,1,0,0
2328,83,35,1,0,0,0,0,3.08333325386047,1.46389555931091,0,1,0,0
2328,85,37,1,0,0,0,0,5.08333349227905,1.40537619590759,0,1,0,0
2328,87,39,0,0,0,0,0,7.16666650772095,1.71863698959351,1,1,0,0
2328,88,40,0,0,0,0,0,8.5,1.65815091133118,1,1,0,0
2329,73,24,0,1,1,0,10,0.583333313465118,1.11328852176666,0,0,1,0
2329,77,28,1,0,1,0,0,2,1.79125964641571,0,0,1,0
2329,80,31,1,0,1,1,0,2,2.12487173080444,0,0,1,0
2329,82,33,1,0,1,0,0,3.91666674613953,2.31154441833496,0,0,1,0
2329,83,34,1,0,1,0,0,4.91666650772095,2.3801863193512,0,0,1,0
2329,85,36,1,0,1,0,0,6.91666650772095,1.89172875881195,0,0,1,0
2329,87,38,1,0,1,1,0,8.91666698455811,2.45577931404114,0,0,1,0
2330,75,22,0,0,0,0,4,0.0833333358168602,1.26618528366089,1,0,1,0
2330,78,25,1,0,0,0,0,1.91666662693024,1.48147737979889,0,0,1,0
2330,80,27,0,0,0,1,0,3.91666674613953,1.71664428710938,1,0,1,0
2330,82,29,0,0,0,0,0,0.666666686534882,1.55392515659332,1,0,1,0
2330,83,30,0,0,0,0,0,1.75,1.59101700782776,1,0,1,0
2330,87,34,0,0,0,0,8,0.833333313465118,1.63909411430359,1,0,1,0
2331,68,21,0,1,0,0,0,0.416666656732559,1.59146535396576,0,0,1,0
2331,69,22,0,1,0,0,0,1.33333337306976,1.62396597862244,0,0,1,0
2331,70,23,1,0,0,0,0,2.41666674613953,1.65277409553528,0,0,1,0
2331,71,24,1,0,0,0,13,3.16666674613953,1.62102472782135,0,0,1,0
2332,68,20,0,1,0,0,13,0.16666667163372,1.43472075462341,0,0,1,0
2332,70,22,0,1,0,0,0,0.5,1.5067834854126,0,0,1,0
2332,71,23,1,0,0,1,0,1.66666662693024,1.49387955665588,0,0,1,0
2333,68,23,1,0,0,0,0,0.5,2.12483286857605,0,0,1,0
2333,69,24,1,0,0,0,0,0.0833333358168602,1.33941078186035,0,0,1,0
2333,70,25,0,0,0,0,0,0.0833333358168602,1.03135979175568,1,0,1,0
2333,71,26,0,0,0,0,0,0,1.40591418743134,1,0,1,0
2333,73,28,0,0,0,0,20,0.16666667163372,1.32104182243347,1,0,1,0
2333,77,32,0,0,0,0,50,0,1.27933514118195,1,0,1,0
2333,88,43,0,0,0,0,0,4.33333349227905,1.3927149772644,1,0,1,0
2334,82,32,0,1,0,1,0,12.1666669845581,1.94591009616852,0,0,1,0
2334,85,35,0,1,0,0,0,0,2.10181450843811,0,0,1,0
2334,87,37,0,1,0,1,0,2.08333325386047,2.01601672172546,0,0,1,0
2334,88,38,0,1,0,0,0,3.41666674613953,2.12315773963928,0,0,1,0
2335,87,34,0,1,0,1,0,0.666666686534882,1.36644959449768,0,0,1,0
2335,88,36,0,1,0,0,0,2,1.6158584356308,0,0,1,0
2336,88,45,0,0,0,0,0,8.66666698455811,1.83740067481995,1,0,1,0
2337,69,18,0,1,0,0,19,0.333333343267441,1.61914658546448,0,0,1,0
2337,71,20,0,1,0,0,23,0.25,1.06944191455841,0,0,1,0
2337,73,22,0,1,0,0,5,0.0833333358168602,1.29205417633057,0,0,1,0
2337,75,24,1,0,0,0,0,2.66666674613953,1.39971721172333,0,0,1,0
2337,77,26,1,0,0,0,4,4.25,1.38469564914703,0,0,1,0
2337,78,27,1,0,0,0,0,0.5,1.38139355182648,0,0,1,0
2337,80,29,1,0,0,0,0,2.41666674613953,1.36764574050903,0,0,1,0
2337,82,31,1,0,0,0,0,4.5,1.29472708702087,0,0,1,0
2337,83,32,1,0,0,0,0,5.41666650772095,1.22676563262939,0,0,1,0
2337,85,34,1,0,0,0,0,7.41666650772095,1.70344340801239,0,0,1,0
2337,87,36,1,0,0,0,0,0.333333343267441,1.48114812374115,0,0,1,0
2338,69,23,1,0,0,0,0,0.16666667163372,1.43472075462341,0,1,0,0
2338,70,24,1,0,0,0,0,1,1.02861976623535,0,1,0,0
2338,71,25,1,0,0,0,0,0.0833333358168602,1.14640259742737,0,1,0,0
2338,75,29,1,0,0,0,0,1.41666662693024,0.619558274745941,0,1,0,0
2338,77,31,1,0,0,0,0,0.333333343267441,0.992751479148865,0,1,0,0
2338,82,36,0,0,0,0,0,1.91666662693024,1.49738788604736,1,1,0,0
2338,85,39,0,0,0,0,12,0.75,1.54847717285156,1,1,0,0
2338,87,41,0,0,0,0,0,1.83333337306976,1.66947197914124,1,1,0,0
2338,88,43,1,0,0,0,0,3.16666674613953,1.65507924556732,0,1,0,0
2339,71,26,1,0,0,0,0,1.33333337306976,0.489623159170151,0,1,0,0
2339,72,27,1,0,0,0,0,1.33333337306976,0.53158700466156,0,1,0,0
2340,68,21,1,0,0,0,0,0.16666667163372,1.33941078186035,0,0,1,0
2340,69,22,1,0,0,0,0,0.0833333358168602,1.2970632314682,0,0,1,0
2340,70,23,1,0,0,0,0,0.16666667163372,1.25624096393585,0,0,1,0
2340,75,28,1,0,0,0,0,1.66666662693024,1.28505420684814,0,0,1,0
2340,77,30,1,0,0,0,0,0.16666667163372,1.27933514118195,0,0,1,0
2340,78,31,1,0,0,0,0,0.5,1.25036585330963,0,0,1,0
2340,80,33,0,0,0,0,0,0.0833333358168602,1.34684264659882,1,0,1,0
2340,82,35,0,0,0,0,9,0.16666667163372,1.22377526760101,1,0,1,0
2340,83,36,0,0,0,0,25,0.5,1.20895993709564,1,0,1,0
2340,88,41,0,0,0,0,1,0.25,1.8359203338623,1,0,1,0
2341,77,23,0,1,1,1,0,1.33333337306976,2.01039505004883,0,0,1,0
2341,78,24,0,1,1,1,0,2.33333325386047,2.13413333892822,0,0,1,0
2341,80,26,0,1,1,0,0,4.25,2.26132965087891,0,0,1,0
2341,82,28,0,1,1,0,0,6.33333349227905,2.24495553970337,0,0,1,0
2341,83,29,0,1,1,0,0,7.33333349227905,2.46534419059753,0,0,1,0
2341,85,31,1,0,1,0,0,1,2.43578028678894,0,0,1,0
2341,88,34,1,0,1,1,0,4.5,2.30740404129028,0,0,1,0
2342,75,30,1,0,0,0,0,1.41666662693024,2.18247675895691,0,1,0,0
2342,77,32,1,0,0,0,0,0.916666686534882,1.43458437919617,0,1,0,0
2342,78,33,1,0,0,0,0,1.91666662693024,1.51273012161255,0,1,0,0
2342,80,35,1,0,0,0,0,3.83333325386047,1.53016471862793,0,1,0,0
2342,83,38,0,0,0,0,1,0.25,2.19722461700439,1,1,0,0
2342,85,40,0,0,0,0,0,8.91666698455811,1.6652010679245,1,1,0,0
2342,87,42,1,0,0,1,13,1.91666662693024,2.08797454833984,0,1,0,0
2342,88,43,1,0,0,1,0,4.33333349227905,1.96932756900787,0,1,0,0
2343,88,45,0,0,0,0,5,1,1.27393114566803,1,1,0,0
2344,83,30,1,0,0,0,0,7.83333349227905,2.11737680435181,0,1,0,0
2344,85,32,1,0,0,0,0,9.83333301544189,2.11379075050354,0,1,0,0
2344,88,35,1,0,0,0,0,0.916666686534882,1.82449698448181,0,1,0,0
2345,72,18,0,1,0,1,1,0.0833333358168602,1.50811338424683,0,1,0,0
2345,73,19,0,1,0,0,0,1,1.65669023990631,0,1,0,0
2345,75,21,0,1,0,0,0,3,1.86187767982483,0,1,0,0
2345,77,23,1,0,0,1,0,4.91666650772095,1.97149503231049,0,1,0,0
2345,78,24,1,0,0,0,0,6.08333349227905,1.90060484409332,0,1,0,0
2346,71,20,1,0,0,0,3,0.16666667163372,1.24541783332825,0,0,1,0
2346,73,22,1,0,0,0,1,0.0833333358168602,1.16689109802246,0,0,1,0
2346,75,24,1,0,0,0,10,0,1.2173957824707,0,0,1,0
2346,80,29,1,0,0,1,0,0.0833333358168602,1.75330829620361,0,0,1,0
2347,77,26,0,1,0,0,0,1.91666662693024,1.37194871902466,0,0,1,0
2347,78,27,0,1,0,0,0,3,1.47510778903961,0,0,1,0
2348,80,31,0,1,1,1,0,6.41666650772095,2.40667390823364,0,0,1,0
2348,82,33,0,1,1,1,0,0.416666656732559,2.35612535476685,0,0,1,0
2348,83,34,1,0,1,1,0,1.5,2.50848126411438,0,0,1,0
2348,85,36,1,0,1,0,8,3.41666674613953,2.52501106262207,0,0,1,0
2348,87,38,1,0,1,0,0,5.41666650772095,2.55408525466919,0,0,1,0
